CMDLINE ./a.out /MMCI/TM/scratch/ghaffari/experiments/grem/hgvg-filtered/vg/1000genomes-sv-filtered-af_ge_1/wg.vg
MEM 25157.445312 1594659440.8860
MEM 25157.445312 1594659440.9866
MEM 25157.445312 1594659441.0872
MEM 25157.445312 1594659441.1877
MEM 25157.445312 1594659441.2883
MEM 25157.445312 1594659441.3888
MEM 25157.445312 1594659441.4894
MEM 25157.445312 1594659441.5900
MEM 25157.445312 1594659441.6905
MEM 25157.445312 1594659441.7911
MEM 25157.445312 1594659441.8916
MEM 25157.445312 1594659441.9922
MEM 25157.445312 1594659442.0928
MEM 25157.445312 1594659442.1934
MEM 25157.445312 1594659442.2940
MEM 25157.445312 1594659442.3945
MEM 25157.445312 1594659442.4951
MEM 25157.445312 1594659442.5956
MEM 25157.445312 1594659442.6962
MEM 25157.445312 1594659442.7968
MEM 25157.445312 1594659442.8973
MEM 25157.445312 1594659442.9979
MEM 25157.445312 1594659443.0985
MEM 25157.445312 1594659443.1990
MEM 25157.445312 1594659443.2996
MEM 25157.445312 1594659443.4002
MEM 25157.445312 1594659443.5007
MEM 25157.445312 1594659443.6013
MEM 25157.445312 1594659443.7019
MEM 25157.445312 1594659443.8024
MEM 25157.445312 1594659443.9032
MEM 25157.445312 1594659444.0037
MEM 25157.445312 1594659444.1043
MEM 25157.445312 1594659444.2048
MEM 25157.445312 1594659444.3054
MEM 25157.445312 1594659444.4060
MEM 25157.445312 1594659444.5066
MEM 25157.445312 1594659444.6071
MEM 25157.445312 1594659444.7077
MEM 25157.445312 1594659444.8082
MEM 25157.445312 1594659444.9088
MEM 25157.445312 1594659445.0094
MEM 25157.445312 1594659445.1100
MEM 25157.445312 1594659445.2105
MEM 25157.445312 1594659445.3111
MEM 25157.445312 1594659445.4116
MEM 25157.445312 1594659445.5122
MEM 25157.445312 1594659445.6128
MEM 25157.445312 1594659445.7133
MEM 25157.445312 1594659445.8139
MEM 25157.445312 1594659445.9144
MEM 25157.445312 1594659446.0150
MEM 25157.445312 1594659446.1155
MEM 25157.445312 1594659446.2161
MEM 25157.445312 1594659446.3167
MEM 25157.445312 1594659446.4173
MEM 25157.445312 1594659446.5179
MEM 25157.445312 1594659446.6184
MEM 25157.445312 1594659446.7190
MEM 25157.445312 1594659446.8196
MEM 25157.445312 1594659446.9202
MEM 25157.445312 1594659447.0207
MEM 25157.445312 1594659447.1213
MEM 25157.445312 1594659447.2218
MEM 25157.445312 1594659447.3223
MEM 25157.445312 1594659447.4230
MEM 25157.445312 1594659447.5236
MEM 25157.445312 1594659447.6241
MEM 25157.445312 1594659447.7247
MEM 25157.445312 1594659447.8252
MEM 25157.445312 1594659447.9258
MEM 25157.445312 1594659448.0264
MEM 25157.445312 1594659448.1270
MEM 25157.445312 1594659448.2275
MEM 25157.445312 1594659448.3281
MEM 25157.445312 1594659448.4287
MEM 25157.445312 1594659448.5292
MEM 25157.445312 1594659448.6298
MEM 25157.445312 1594659448.7304
MEM 25157.445312 1594659448.8309
MEM 25157.445312 1594659448.9315
MEM 25157.445312 1594659449.0321
MEM 25157.445312 1594659449.1327
MEM 25157.445312 1594659449.2332
MEM 25157.445312 1594659449.3338
MEM 25157.445312 1594659449.4344
MEM 25157.445312 1594659449.5350
MEM 25157.445312 1594659449.6355
MEM 25157.445312 1594659449.7361
MEM 25157.445312 1594659449.8367
MEM 25157.445312 1594659449.9372
MEM 25157.445312 1594659450.0378
MEM 25157.445312 1594659450.1384
MEM 25157.445312 1594659450.2389
MEM 25157.445312 1594659450.3395
MEM 25157.445312 1594659450.4401
MEM 25157.445312 1594659450.5407
MEM 25157.445312 1594659450.6412
MEM 25157.445312 1594659450.7418
MEM 25157.445312 1594659450.8424
MEM 25157.445312 1594659450.9430
MEM 25157.445312 1594659451.0435
MEM 25157.445312 1594659451.1441
MEM 25157.445312 1594659451.2447
MEM 25157.445312 1594659451.3452
MEM 25157.445312 1594659451.4458
MEM 25157.445312 1594659451.5465
MEM 25157.445312 1594659451.6471
MEM 25157.445312 1594659451.7476
MEM 25157.445312 1594659451.8482
MEM 25157.445312 1594659451.9488
MEM 25157.445312 1594659452.0493
MEM 25157.445312 1594659452.1499
MEM 25157.445312 1594659452.2505
MEM 25157.445312 1594659452.3510
MEM 25157.445312 1594659452.4516
MEM 25157.445312 1594659452.5522
MEM 25157.445312 1594659452.6528
MEM 25157.445312 1594659452.7533
MEM 25157.445312 1594659452.8539
MEM 25157.445312 1594659452.9545
MEM 25157.445312 1594659453.0551
MEM 25157.445312 1594659453.1556
MEM 25157.445312 1594659453.2562
MEM 25157.445312 1594659453.3568
MEM 25157.445312 1594659453.4574
MEM 25157.445312 1594659453.5579
MEM 25157.445312 1594659453.6585
MEM 25157.445312 1594659453.7591
MEM 25157.445312 1594659453.8597
MEM 25157.445312 1594659453.9602
MEM 25157.445312 1594659454.0608
MEM 25157.445312 1594659454.1614
MEM 25157.445312 1594659454.2620
MEM 25157.445312 1594659454.3625
MEM 25157.445312 1594659454.4631
MEM 25157.445312 1594659454.5637
MEM 25157.445312 1594659454.6643
MEM 25157.445312 1594659454.7649
MEM 25157.445312 1594659454.8654
MEM 25157.445312 1594659454.9660
MEM 25157.445312 1594659455.0666
MEM 25157.445312 1594659455.1671
MEM 25157.445312 1594659455.2677
MEM 25157.445312 1594659455.3683
MEM 25157.445312 1594659455.4688
MEM 25157.445312 1594659455.5694
MEM 25157.445312 1594659455.6700
MEM 25157.445312 1594659455.7705
MEM 25157.445312 1594659455.8711
MEM 25157.445312 1594659455.9717
MEM 25157.445312 1594659456.0722
MEM 25157.445312 1594659456.1729
MEM 25157.445312 1594659456.2735
MEM 25157.445312 1594659456.3740
MEM 25157.445312 1594659456.4746
MEM 25157.445312 1594659456.5751
MEM 25157.445312 1594659456.6757
MEM 25157.445312 1594659456.7763
MEM 25157.445312 1594659456.8769
MEM 25157.445312 1594659456.9774
MEM 25157.445312 1594659457.0780
MEM 25157.445312 1594659457.1786
MEM 25157.445312 1594659457.2791
MEM 25157.445312 1594659457.3797
MEM 25157.445312 1594659457.4803
MEM 25157.445312 1594659457.5809
MEM 25157.445312 1594659457.6814
MEM 25157.445312 1594659457.7820
MEM 25157.445312 1594659457.8826
MEM 25157.445312 1594659457.9832
MEM 25157.445312 1594659458.0837
MEM 25157.445312 1594659458.1843
MEM 25157.445312 1594659458.2849
MEM 25157.445312 1594659458.3854
MEM 25157.445312 1594659458.4860
MEM 25157.445312 1594659458.5866
MEM 25157.445312 1594659458.6871
MEM 25157.445312 1594659458.7877
MEM 25157.445312 1594659458.8883
MEM 25157.445312 1594659458.9888
MEM 25157.445312 1594659459.0894
MEM 25157.445312 1594659459.1900
MEM 25157.445312 1594659459.2906
MEM 25157.445312 1594659459.3911
MEM 25157.445312 1594659459.4917
MEM 25157.445312 1594659459.5923
MEM 25157.445312 1594659459.6929
MEM 25157.445312 1594659459.7935
MEM 25157.445312 1594659459.8941
MEM 25157.445312 1594659459.9946
MEM 25157.445312 1594659460.0952
MEM 25157.445312 1594659460.1958
MEM 25157.445312 1594659460.2964
MEM 25157.445312 1594659460.3969
MEM 25157.445312 1594659460.4975
MEM 25157.445312 1594659460.5981
MEM 25157.445312 1594659460.6986
MEM 25157.445312 1594659460.7992
MEM 25157.445312 1594659460.8998
MEM 25157.445312 1594659461.0004
MEM 25157.445312 1594659461.1009
MEM 25157.445312 1594659461.2015
MEM 25157.445312 1594659461.3020
MEM 25157.445312 1594659461.4026
MEM 25157.445312 1594659461.5032
MEM 25157.445312 1594659461.6038
MEM 25157.445312 1594659461.7043
MEM 25157.445312 1594659461.8049
MEM 25157.445312 1594659461.9055
MEM 25157.445312 1594659462.0060
MEM 25157.445312 1594659462.1066
MEM 25157.445312 1594659462.2072
MEM 25157.445312 1594659462.3077
MEM 25157.445312 1594659462.4083
MEM 25157.445312 1594659462.5088
MEM 25157.445312 1594659462.6094
MEM 25157.445312 1594659462.7100
MEM 25157.445312 1594659462.8105
MEM 25157.445312 1594659462.9111
MEM 25157.445312 1594659463.0117
MEM 25157.445312 1594659463.1122
MEM 25157.445312 1594659463.2128
MEM 25157.445312 1594659463.3134
MEM 25157.445312 1594659463.4140
MEM 25157.445312 1594659463.5146
MEM 25157.445312 1594659463.6151
MEM 25157.445312 1594659463.7157
MEM 25157.445312 1594659463.8163
MEM 25157.445312 1594659463.9168
MEM 25157.445312 1594659464.0174
MEM 25157.445312 1594659464.1179
MEM 25157.445312 1594659464.2185
MEM 25157.445312 1594659464.3191
MEM 25157.445312 1594659464.4197
MEM 25157.445312 1594659464.5203
MEM 25157.445312 1594659464.6209
MEM 25157.445312 1594659464.7214
MEM 25157.445312 1594659464.8220
MEM 25157.445312 1594659464.9226
MEM 25157.445312 1594659465.0231
MEM 25157.445312 1594659465.1237
MEM 25157.445312 1594659465.2243
MEM 25157.445312 1594659465.3248
MEM 25157.445312 1594659465.4254
MEM 25157.445312 1594659465.5260
MEM 25157.445312 1594659465.6266
MEM 25157.445312 1594659465.7272
MEM 25157.445312 1594659465.8277
MEM 25157.445312 1594659465.9283
MEM 25157.445312 1594659466.0289
MEM 25157.445312 1594659466.1294
MEM 25157.445312 1594659466.2300
MEM 25157.445312 1594659466.3306
MEM 25157.445312 1594659466.4311
MEM 25157.445312 1594659466.5317
MEM 25157.445312 1594659466.6323
MEM 25157.445312 1594659466.7329
MEM 25157.445312 1594659466.8335
MEM 25157.445312 1594659466.9340
MEM 25157.445312 1594659467.0346
MEM 25157.445312 1594659467.1351
MEM 25157.445312 1594659467.2357
MEM 25157.445312 1594659467.3363
MEM 25157.445312 1594659467.4369
MEM 25157.445312 1594659467.5375
MEM 25157.445312 1594659467.6380
MEM 25157.445312 1594659467.7386
MEM 25157.445312 1594659467.8392
MEM 25157.445312 1594659467.9397
MEM 25157.445312 1594659468.0403
MEM 25157.445312 1594659468.1409
MEM 25157.445312 1594659468.2414
MEM 25157.445312 1594659468.3420
MEM 25157.445312 1594659468.4426
MEM 25157.445312 1594659468.5431
MEM 25157.445312 1594659468.6437
MEM 25157.445312 1594659468.7443
MEM 25157.445312 1594659468.8448
MEM 25157.445312 1594659468.9454
MEM 25157.445312 1594659469.0460
MEM 25157.445312 1594659469.1465
MEM 25157.445312 1594659469.2471
MEM 25157.445312 1594659469.3477
MEM 25157.445312 1594659469.4482
MEM 25157.445312 1594659469.5489
MEM 25157.445312 1594659469.6494
MEM 25157.445312 1594659469.7500
MEM 25157.445312 1594659469.8506
MEM 25157.445312 1594659469.9511
MEM 25157.445312 1594659470.0517
MEM 25157.445312 1594659470.1522
MEM 25157.445312 1594659470.2529
MEM 25157.445312 1594659470.3534
MEM 25157.445312 1594659470.4540
MEM 25157.445312 1594659470.5546
MEM 25157.445312 1594659470.6551
MEM 25157.445312 1594659470.7557
MEM 25157.445312 1594659470.8563
MEM 25157.445312 1594659470.9569
MEM 25157.445312 1594659471.0575
MEM 25157.445312 1594659471.1580
MEM 25157.445312 1594659471.2586
MEM 25157.445312 1594659471.3591
MEM 25157.445312 1594659471.4597
MEM 25157.445312 1594659471.5603
MEM 25157.445312 1594659471.6609
MEM 25157.445312 1594659471.7615
MEM 25157.445312 1594659471.8620
MEM 25157.445312 1594659471.9626
MEM 25157.445312 1594659472.0632
MEM 25157.445312 1594659472.1638
MEM 25157.445312 1594659472.2643
MEM 25157.445312 1594659472.3649
MEM 25157.445312 1594659472.4655
MEM 25157.445312 1594659472.5660
MEM 25157.445312 1594659472.6667
MEM 25157.445312 1594659472.7672
MEM 25157.445312 1594659472.8678
MEM 25157.445312 1594659472.9683
MEM 25157.445312 1594659473.0689
MEM 25157.445312 1594659473.1694
MEM 25157.445312 1594659473.2700
MEM 25157.445312 1594659473.3706
MEM 25157.445312 1594659473.4711
MEM 25157.445312 1594659473.5717
MEM 25157.445312 1594659473.6723
MEM 25157.445312 1594659473.7729
MEM 25157.445312 1594659473.8735
MEM 25157.445312 1594659473.9740
MEM 25157.445312 1594659474.0746
MEM 25157.445312 1594659474.1752
MEM 25157.445312 1594659474.2757
MEM 25157.445312 1594659474.3763
MEM 25157.445312 1594659474.4769
MEM 25157.445312 1594659474.5775
MEM 25157.445312 1594659474.6781
MEM 25157.445312 1594659474.7786
MEM 25157.445312 1594659474.8792
MEM 25157.445312 1594659474.9798
MEM 25157.445312 1594659475.0803
MEM 25157.445312 1594659475.1809
MEM 25157.445312 1594659475.2815
MEM 25157.648438 1594659475.3821
MEM 25157.648438 1594659475.4826
MEM 25157.648438 1594659475.5833
MEM 25157.648438 1594659475.6838
MEM 25157.648438 1594659475.7844
MEM 25157.648438 1594659475.8850
MEM 25157.648438 1594659475.9855
MEM 25157.648438 1594659476.0861
MEM 25157.648438 1594659476.1867
MEM 25157.648438 1594659476.2872
MEM 25157.648438 1594659476.3878
MEM 25157.648438 1594659476.4884
MEM 25157.648438 1594659476.5890
MEM 25157.648438 1594659476.6897
MEM 25157.648438 1594659476.7903
MEM 25157.648438 1594659476.8909
MEM 25157.648438 1594659476.9914
MEM 25157.648438 1594659477.0920
MEM 25157.648438 1594659477.1926
MEM 25157.648438 1594659477.2932
MEM 25157.648438 1594659477.3938
MEM 25157.648438 1594659477.4943
MEM 25157.648438 1594659477.5949
MEM 25157.648438 1594659477.6955
MEM 25157.648438 1594659477.7960
MEM 25157.648438 1594659477.8966
MEM 25157.648438 1594659477.9972
MEM 25157.648438 1594659478.0977
MEM 25157.648438 1594659478.1983
MEM 25157.648438 1594659478.2989
MEM 25157.648438 1594659478.3995
MEM 25157.648438 1594659478.5001
MEM 25157.648438 1594659478.6007
MEM 25157.648438 1594659478.7012
MEM 25157.648438 1594659478.8018
MEM 25157.648438 1594659478.9024
MEM 25157.648438 1594659479.0030
MEM 25157.648438 1594659479.1035
MEM 25157.648438 1594659479.2041
MEM 25157.648438 1594659479.3047
MEM 25157.648438 1594659479.4052
MEM 25157.648438 1594659479.5058
MEM 25157.648438 1594659479.6064
MEM 25157.648438 1594659479.7069
MEM 25157.648438 1594659479.8075
MEM 25157.648438 1594659479.9081
MEM 25157.648438 1594659480.0087
MEM 25157.648438 1594659480.1092
MEM 25157.648438 1594659480.2098
MEM 25157.648438 1594659480.3104
MEM 25157.648438 1594659480.4109
MEM 25157.648438 1594659480.5115
MEM 25157.648438 1594659480.6121
MEM 25157.648438 1594659480.7126
MEM 25157.648438 1594659480.8131
MEM 25157.648438 1594659480.9137
MEM 25157.648438 1594659481.0143
MEM 25157.648438 1594659481.1148
MEM 25157.648438 1594659481.2154
MEM 25157.648438 1594659481.3160
MEM 25157.648438 1594659481.4165
MEM 25157.648438 1594659481.5171
MEM 25157.648438 1594659481.6177
MEM 25157.648438 1594659481.7182
MEM 25157.648438 1594659481.8188
MEM 25157.648438 1594659481.9193
MEM 25157.648438 1594659482.0199
MEM 25157.648438 1594659482.1205
MEM 25157.648438 1594659482.2210
MEM 25157.648438 1594659482.3216
MEM 25157.648438 1594659482.4221
MEM 25157.648438 1594659482.5227
MEM 25157.648438 1594659482.6233
MEM 25157.648438 1594659482.7238
MEM 25157.648438 1594659482.8244
MEM 25157.648438 1594659482.9250
MEM 25157.648438 1594659483.0255
MEM 25157.648438 1594659483.1261
MEM 25157.648438 1594659483.2267
MEM 25157.648438 1594659483.3272
MEM 25157.648438 1594659483.4278
MEM 25157.648438 1594659483.5284
MEM 25157.648438 1594659483.6289
MEM 25157.648438 1594659483.7296
MEM 25157.648438 1594659483.8301
MEM 25157.648438 1594659483.9307
MEM 25157.648438 1594659484.0312
MEM 25157.648438 1594659484.1318
MEM 25157.648438 1594659484.2324
MEM 25157.648438 1594659484.3330
MEM 25157.648438 1594659484.4335
MEM 25157.648438 1594659484.5341
MEM 25157.648438 1594659484.6347
MEM 25157.648438 1594659484.7352
MEM 25157.648438 1594659484.8358
MEM 25157.648438 1594659484.9364
MEM 25157.648438 1594659485.0370
MEM 25157.648438 1594659485.1376
MEM 25157.648438 1594659485.2381
MEM 25157.648438 1594659485.3387
MEM 25157.648438 1594659485.4392
MEM 25157.648438 1594659485.5398
MEM 25157.648438 1594659485.6404
MEM 25157.648438 1594659485.7409
MEM 25157.648438 1594659485.8415
MEM 25157.648438 1594659485.9421
MEM 25157.648438 1594659486.0427
MEM 25157.648438 1594659486.1432
MEM 25157.648438 1594659486.2438
MEM 25157.648438 1594659486.3444
MEM 25157.648438 1594659486.4449
MEM 25157.648438 1594659486.5455
MEM 25157.648438 1594659486.6461
MEM 25157.648438 1594659486.7467
MEM 25157.648438 1594659486.8472
MEM 25157.648438 1594659486.9478
MEM 25157.648438 1594659487.0483
MEM 25157.648438 1594659487.1489
MEM 25157.648438 1594659487.2495
MEM 25157.648438 1594659487.3501
MEM 25157.648438 1594659487.4506
MEM 25157.648438 1594659487.5512
MEM 25157.648438 1594659487.6518
MEM 25157.648438 1594659487.7523
MEM 25157.648438 1594659487.8531
MEM 25157.648438 1594659487.9536
MEM 25157.648438 1594659488.0542
MEM 25157.648438 1594659488.1548
MEM 25157.648438 1594659488.2553
MEM 25157.648438 1594659488.3559
MEM 25157.648438 1594659488.4565
MEM 25157.648438 1594659488.5571
MEM 25157.648438 1594659488.6576
MEM 25157.648438 1594659488.7582
MEM 25157.648438 1594659488.8587
MEM 25157.648438 1594659488.9593
MEM 25157.648438 1594659489.0599
MEM 25157.648438 1594659489.1604
MEM 25157.648438 1594659489.2610
MEM 25157.648438 1594659489.3615
MEM 25157.648438 1594659489.4621
MEM 25157.648438 1594659489.5627
MEM 25157.648438 1594659489.6633
MEM 25157.648438 1594659489.7638
MEM 25157.648438 1594659489.8644
MEM 25157.648438 1594659489.9649
MEM 25157.648438 1594659490.0655
MEM 25157.648438 1594659490.1660
MEM 25157.648438 1594659490.2666
MEM 25157.648438 1594659490.3672
MEM 25157.648438 1594659490.4677
MEM 25157.648438 1594659490.5683
MEM 25157.648438 1594659490.6689
MEM 25157.648438 1594659490.7694
MEM 25157.648438 1594659490.8700
MEM 25157.648438 1594659490.9706
MEM 25157.648438 1594659491.0711
MEM 25157.648438 1594659491.1717
MEM 25157.648438 1594659491.2722
MEM 25157.648438 1594659491.3728
MEM 25157.648438 1594659491.4734
MEM 25157.648438 1594659491.5740
MEM 25157.648438 1594659491.6745
MEM 25157.648438 1594659491.7751
MEM 25157.648438 1594659491.8757
MEM 25157.648438 1594659491.9763
MEM 25157.648438 1594659492.0768
MEM 25157.648438 1594659492.1774
MEM 25157.648438 1594659492.2780
MEM 25157.648438 1594659492.3785
MEM 25157.648438 1594659492.4791
MEM 25157.648438 1594659492.5797
MEM 25157.648438 1594659492.6803
MEM 25157.648438 1594659492.7808
MEM 25157.648438 1594659492.8814
MEM 25157.648438 1594659492.9820
MEM 25157.648438 1594659493.0825
MEM 25157.648438 1594659493.1831
MEM 25157.648438 1594659493.2837
MEM 25157.648438 1594659493.3842
MEM 25157.648438 1594659493.4848
MEM 25157.648438 1594659493.5853
MEM 25157.648438 1594659493.6859
MEM 25157.648438 1594659493.7865
MEM 25157.648438 1594659493.8871
MEM 25157.648438 1594659493.9876
MEM 25157.648438 1594659494.0882
MEM 25157.648438 1594659494.1888
MEM 25157.648438 1594659494.2893
MEM 25157.648438 1594659494.3899
MEM 25157.648438 1594659494.4905
MEM 25157.648438 1594659494.5910
MEM 25157.648438 1594659494.6916
MEM 25157.648438 1594659494.7922
MEM 25157.648438 1594659494.8927
MEM 25157.648438 1594659494.9934
MEM 25157.648438 1594659495.0939
MEM 25157.648438 1594659495.1945
MEM 25157.648438 1594659495.2951
MEM 25157.648438 1594659495.3956
MEM 25157.648438 1594659495.4962
MEM 25157.648438 1594659495.5968
MEM 25157.648438 1594659495.6974
MEM 25157.648438 1594659495.7979
MEM 25157.648438 1594659495.8985
MEM 25157.648438 1594659495.9991
MEM 25157.648438 1594659496.0997
MEM 25157.648438 1594659496.2003
MEM 25157.648438 1594659496.3008
MEM 25157.648438 1594659496.4014
MEM 25157.648438 1594659496.5019
MEM 25157.648438 1594659496.6025
MEM 25157.648438 1594659496.7031
MEM 25157.648438 1594659496.8037
MEM 25157.648438 1594659496.9042
MEM 25157.648438 1594659497.0048
MEM 25157.648438 1594659497.1053
MEM 25157.648438 1594659497.2059
MEM 25157.648438 1594659497.3065
MEM 25157.648438 1594659497.4070
MEM 25157.648438 1594659497.5076
MEM 25157.648438 1594659497.6081
MEM 25157.648438 1594659497.7087
MEM 25157.648438 1594659497.8092
MEM 25157.648438 1594659497.9098
MEM 25157.648438 1594659498.0104
MEM 25157.648438 1594659498.1110
MEM 25157.648438 1594659498.2115
MEM 25157.648438 1594659498.3121
MEM 25157.648438 1594659498.4127
MEM 25157.648438 1594659498.5133
MEM 25157.648438 1594659498.6138
MEM 25157.648438 1594659498.7144
MEM 25157.648438 1594659498.8150
MEM 25157.648438 1594659498.9155
MEM 25157.648438 1594659499.0161
MEM 25157.648438 1594659499.1167
MEM 25157.648438 1594659499.2172
MEM 25157.648438 1594659499.3178
MEM 25157.648438 1594659499.4184
MEM 25157.648438 1594659499.5189
MEM 25157.648438 1594659499.6196
MEM 25157.648438 1594659499.7201
MEM 25157.648438 1594659499.8207
MEM 25157.648438 1594659499.9212
MEM 25157.648438 1594659500.0218
MEM 25157.648438 1594659500.1223
MEM 25157.648438 1594659500.2230
MEM 25157.648438 1594659500.3236
MEM 25157.648438 1594659500.4242
MEM 25157.648438 1594659500.5248
MEM 25157.648438 1594659500.6253
MEM 25157.648438 1594659500.7259
MEM 25157.648438 1594659500.8265
MEM 25157.648438 1594659500.9270
MEM 25157.648438 1594659501.0276
MEM 25157.648438 1594659501.1282
MEM 25157.648438 1594659501.2287
MEM 25157.648438 1594659501.3293
MEM 25157.648438 1594659501.4299
MEM 25157.648438 1594659501.5304
MEM 25157.648438 1594659501.6310
MEM 25157.648438 1594659501.7316
MEM 25157.648438 1594659501.8322
MEM 25157.648438 1594659501.9327
MEM 25157.648438 1594659502.0333
MEM 25157.648438 1594659502.1339
MEM 25157.648438 1594659502.2345
MEM 25157.648438 1594659502.3350
MEM 25157.648438 1594659502.4356
MEM 25157.648438 1594659502.5363
MEM 25157.648438 1594659502.6369
MEM 25157.648438 1594659502.7375
MEM 25157.648438 1594659502.8380
MEM 25157.648438 1594659502.9386
MEM 25157.648438 1594659503.0391
MEM 25157.648438 1594659503.1397
MEM 25157.648438 1594659503.2403
MEM 25157.648438 1594659503.3408
MEM 25157.648438 1594659503.4414
MEM 25157.648438 1594659503.5420
MEM 25157.648438 1594659503.6425
MEM 25157.648438 1594659503.7431
MEM 25157.648438 1594659503.8437
MEM 25157.648438 1594659503.9443
MEM 25157.648438 1594659504.0448
MEM 25157.648438 1594659504.1454
MEM 25157.648438 1594659504.2460
MEM 25157.648438 1594659504.3466
MEM 25157.648438 1594659504.4472
MEM 25157.648438 1594659504.5477
MEM 25157.648438 1594659504.6483
MEM 25157.648438 1594659504.7489
MEM 25157.648438 1594659504.8494
MEM 25157.648438 1594659504.9500
MEM 25157.648438 1594659505.0506
MEM 25157.648438 1594659505.1511
MEM 25157.648438 1594659505.2517
MEM 25157.648438 1594659505.3522
MEM 25157.648438 1594659505.4529
MEM 25157.648438 1594659505.5535
MEM 25157.648438 1594659505.6540
MEM 25157.648438 1594659505.7546
MEM 25157.648438 1594659505.8552
MEM 25157.648438 1594659505.9557
MEM 25157.648438 1594659506.0563
MEM 25157.648438 1594659506.1569
MEM 25157.648438 1594659506.2574
MEM 25157.648438 1594659506.3580
MEM 25157.648438 1594659506.4586
MEM 25157.648438 1594659506.5591
MEM 25157.648438 1594659506.6597
MEM 25157.648438 1594659506.7602
MEM 25157.648438 1594659506.8608
MEM 25157.648438 1594659506.9614
MEM 25157.648438 1594659507.0619
MEM 25157.648438 1594659507.1625
MEM 25157.648438 1594659507.2632
MEM 25157.648438 1594659507.3638
MEM 25157.648438 1594659507.4643
MEM 25157.648438 1594659507.5649
MEM 25157.648438 1594659507.6655
MEM 25157.648438 1594659507.7660
MEM 25157.648438 1594659507.8666
MEM 25157.648438 1594659507.9672
MEM 25157.648438 1594659508.0678
MEM 25157.648438 1594659508.1684
MEM 25157.648438 1594659508.2689
MEM 25157.648438 1594659508.3694
MEM 25157.648438 1594659508.4700
MEM 25157.648438 1594659508.5706
MEM 25157.648438 1594659508.6712
MEM 25157.648438 1594659508.7717
MEM 25157.648438 1594659508.8723
MEM 25157.648438 1594659508.9729
MEM 25157.648438 1594659509.0735
MEM 25157.648438 1594659509.1740
MEM 25157.648438 1594659509.2746
MEM 25157.648438 1594659509.3752
MEM 25157.648438 1594659509.4757
MEM 25157.648438 1594659509.5763
MEM 25157.648438 1594659509.6769
MEM 25157.648438 1594659509.7775
MEM 25157.648438 1594659509.8780
MEM 25157.648438 1594659509.9786
MEM 25157.648438 1594659510.0792
MEM 25157.648438 1594659510.1797
MEM 25157.648438 1594659510.2803
MEM 25157.648438 1594659510.3809
MEM 25157.648438 1594659510.4814
MEM 25157.648438 1594659510.5820
MEM 25157.648438 1594659510.6826
MEM 25157.648438 1594659510.7832
MEM 25157.648438 1594659510.8837
MEM 25157.648438 1594659510.9843
MEM 25157.648438 1594659511.0849
MEM 25157.648438 1594659511.1854
MEM 25157.648438 1594659511.2860
MEM 25157.648438 1594659511.3866
MEM 25157.648438 1594659511.4872
MEM 25157.648438 1594659511.5877
MEM 25157.648438 1594659511.6883
MEM 25157.648438 1594659511.7889
MEM 25157.648438 1594659511.8894
MEM 25157.648438 1594659511.9900
MEM 25157.648438 1594659512.0906
MEM 25157.648438 1594659512.1911
MEM 25157.648438 1594659512.2917
MEM 25157.648438 1594659512.3923
MEM 25157.648438 1594659512.4929
MEM 25157.648438 1594659512.5934
MEM 25157.648438 1594659512.6940
MEM 25157.648438 1594659512.7946
MEM 25157.648438 1594659512.8951
MEM 25157.648438 1594659512.9957
MEM 25157.648438 1594659513.0963
MEM 25157.648438 1594659513.1968
MEM 25157.648438 1594659513.2975
MEM 25157.648438 1594659513.3980
MEM 25157.648438 1594659513.4986
MEM 25157.648438 1594659513.5992
MEM 25157.648438 1594659513.6999
MEM 25157.648438 1594659513.8005
MEM 25157.648438 1594659513.9011
MEM 25157.648438 1594659514.0016
MEM 25157.648438 1594659514.1022
MEM 25157.648438 1594659514.2027
MEM 25157.648438 1594659514.3033
MEM 25157.648438 1594659514.4039
MEM 25157.648438 1594659514.5044
MEM 25157.648438 1594659514.6050
MEM 25157.648438 1594659514.7056
MEM 25157.648438 1594659514.8062
MEM 25157.648438 1594659514.9068
MEM 25157.648438 1594659515.0073
MEM 25157.648438 1594659515.1079
MEM 25157.648438 1594659515.2084
MEM 25157.648438 1594659515.3090
MEM 25157.648438 1594659515.4096
MEM 25157.648438 1594659515.5102
MEM 25157.648438 1594659515.6108
MEM 25157.648438 1594659515.7113
MEM 25157.648438 1594659515.8119
MEM 25157.648438 1594659515.9124
MEM 25157.648438 1594659516.0131
MEM 25157.648438 1594659516.1137
MEM 25157.648438 1594659516.2143
MEM 25157.648438 1594659516.3149
MEM 25157.648438 1594659516.4154
MEM 25157.648438 1594659516.5160
MEM 25157.648438 1594659516.6166
MEM 25157.648438 1594659516.7171
MEM 25157.648438 1594659516.8177
MEM 25157.648438 1594659516.9183
MEM 25157.648438 1594659517.0188
MEM 25157.648438 1594659517.1194
MEM 25157.648438 1594659517.2200
MEM 25157.648438 1594659517.3205
MEM 25157.648438 1594659517.4211
MEM 25157.648438 1594659517.5217
MEM 25157.648438 1594659517.6222
MEM 25157.648438 1594659517.7229
MEM 25157.648438 1594659517.8235
MEM 25157.648438 1594659517.9240
MEM 25157.648438 1594659518.0246
MEM 25157.648438 1594659518.1252
MEM 25157.648438 1594659518.2257
MEM 25157.648438 1594659518.3265
MEM 25157.648438 1594659518.4270
MEM 25157.648438 1594659518.5276
